DateTime,AddedIPs,RemovedIPs
1585666229,27,0
1585681008,37,1
1585695611,26,0
1585710489,22,0
1585725133,18,1
1585739782,34,1
1585754405,10,0
1585769060,22,0
1585783689,15,0
1585798334,19,0
1585812976,20,2
1585827606,12,0
1585842257,42,0
1585856901,34,0
1585871531,5,1
1585886209,30,1
1585900808,13,0
1585915448,12,0
1585930099,20,2
1585944735,13,1
1585959368,16,0
1585974017,15,2
1585988645,8,3
1586003318,18,13
1586017946,17,0
1586032571,17,0
1586047208,19,1
1586061857,13,0
1586076486,44,1
1586091132,32,1
1586105765,23,2
1586120407,13,1
1586135287,32,1
1586150171,38,3
1586164804,25,0
1586179459,38,1
1586194090,25,0
1586208729,26,1
1586223368,31,0
1586238006,20,0
1586252651,11,0
1586267299,22,3
1586281925,21,1
1586296568,35,1
1586311218,5,0
1586325848,18,2
1586340486,15,1
1586355139,16,1
1586370010,16,1
1586384659,16,1
1586399290,37,0
1586413927,29,1
1586428567,29,0
1586443207,23,1
1586457859,24,1
1586472497,18,1
1586487130,17,1
1586501776,26,0
1586516419,11,0
1586531054,30,0
1586545688,34,0
1586560328,20,0
1586574969,11,1
1586589607,13,1
1586604253,12,90
1586618898,12,0
1586633528,14,1
1586648175,26,1
1586662806,18,0
1586677445,12,1
1586692084,15,2
1586706728,18,1
1586721367,17,1
1586736013,31,1
1586750649,15,0
1586765293,23,1
1586779943,24,0
1586794575,13,2
1586809219,15,2
1586823888,9,0
1586838484,31,3
1586853137,21,0
1586867766,21,1
1586882408,20,2
1586897050,23,2
1586911695,31,0
1586926331,18,0
1586940966,27,1
1586955608,10,1
1586970248,10,2
1586984893,21,1
1586999534,26,2
1587014169,29,1
1587029059,23,3
1587043685,33,0
1587058325,23,0
1587072974,38,0
1587087607,36,1
1587102255,43,1
1587116887,26,1
1587131527,25,0
1587146203,17,0
1587160804,34,0
1587175447,23,2
1587190342,26,1
1587204966,27,2
1587219608,29,0
1587234255,21,1
1587248888,24,3
1587263530,26,0
1587278183,37,1
1587292805,49,1
1587307447,42,1
1587322086,28,0
1587336725,43,0
1587351405,30,1
1587366024,45,2
1587381066,16,1
1587396007,42,3
1587410661,24,0
1587425286,43,1
1587439926,33,0
1587454575,27,0
1587469205,31,0
1587483857,31,0
1587498727,53,2
1587513366,31,8
1587528016,36,0
1587542650,105,4
1587557299,14,1
1587571938,18,1
1587586568,36,2
1587601205,37,0
1587615859,16,1
1587630487,12,4
1587645128,14,1
1587659770,22,0
1587674423,12,0
1587689054,22,0
1587703687,25,2
1587718325,21,0
1587732973,23,2
1587747608,20,0
1587762257,18,0
1587776899,16,0
1587791524,23,0
1587806172,14,3
1587820808,15,1
1587835462,4,3
1587850087,8,1
1587864728,15,1
1587879375,16,5
1587894021,14,1
1587908774,13,0
1587923527,2,1
1587938166,34,1
1587952810,22,2
1587967704,25,0
1587982333,15,0
1587997212,22,0
1588011859,9,0
1588026730,28,1
1588041380,19,0
1588056006,31,0
1588070648,23,2
