DateTime,Entries,UniqueIPs
1592161245,12860,12860
1592162691,12884,12884
1592163253,12845,12845
1592164474,12825,12825
1592165972,12758,12758
1592167916,12831,12831
1592169236,12890,12890
1592170595,12941,12941
1592172053,12981,12981
1592173222,13046,13046
1592174057,13066,13066
1592175648,13050,13050
1592177121,13076,13076
1592177655,13028,13028
1592179135,12979,12979
1592180718,13000,13000
1592181254,12954,12954
1592182354,12942,12942
1592183563,12931,12931
1592185038,12891,12891
1592186450,12780,12780
1592187921,12811,12811
1592188458,12749,12749
1592190270,12732,12732
1592191518,12745,12745
1592193021,12708,12708
1592195659,12725,12725
1592197954,12687,12687
1592199473,12678,12678
1592200568,12691,12691
1592201857,12707,12707
1592202861,12704,12704
1592204500,12723,12723
1592205922,12753,12753
1592207083,12745,12745
1592208558,12767,12767
1592210070,12764,12764
1592211235,12779,12779
1592212582,12795,12795
1592213663,12804,12804
1592215122,12820,12820
1592216423,12837,12837
1592217248,7967,7967
1592218557,12863,12863
1592220008,12877,12877
1592220860,12875,12875
1592222316,12842,12842
1592223921,12886,12886
1592224459,12407,12407
1592225957,11775,11775
1592227088,7967,7967
1592228059,11785,11785
1592229658,11744,11744
1592231118,11822,11822
1592233749,11563,11563
1592235263,11549,11549
1592236469,11551,11551
1592238317,11586,11586
1592238858,11588,11588
1592240440,11624,11624
1592241916,11729,11729
1592242457,11736,11736
1592244040,11770,11770
1592245500,11851,11851
1592246865,11870,11870
1592249121,12017,12017
1592250242,12011,12011
1592251643,12055,12055
1592253261,12086,12086
1592254835,12059,12059
1592256154,12080,12080
1592256854,12023,12023
1592258409,11977,11977
1592259921,11996,11996
1592260459,11953,11953
1592262046,11943,11943
1592263200,12011,12011
1592264057,12010,12010
1592265647,11997,11997
1592267120,12022,12022
1592268622,11992,11992
1592271258,12031,12031
1592272848,12053,12053
1592274318,12090,12090
1592275821,12075,12075
1592277919,12105,12105
1592279421,12104,12104
1592282060,12131,12131
1592283433,12139,12139
1592285121,12154,12154
1592285663,12156,12156
1592287727,12147,12147
1592289257,12171,12171
1592290981,12204,12204
1592292320,12237,12237
1592293476,12232,12232
1592294729,12229,12229
1592296459,12253,12253
1592298050,12266,12266
1592299393,12310,12310
1592300058,12312,12312
1592301656,12322,12322
1592303085,12364,12364
1592303656,12360,12360
1592305197,7967,7967
1592306721,12413,12413
1592308009,12427,12427
1592310322,12645,12645
1592311824,12669,12669
1592314461,12746,12746
1592316057,12761,12761
1592317522,12813,12813
1592318062,12816,12816
1592319167,12803,12803
1592320601,12854,12854
1592321657,12872,12872
1592323117,12897,12897
1592324718,12971,12971
1592325253,12975,12975
1592326842,12973,12973
1592328315,12998,12998
1592328857,12974,12974
1592330413,7967,7967
1592331799,13008,13008
1592332456,13004,13004
1592334003,13005,13005
1592335517,13033,13033
1592336923,12955,12955
1592338115,12908,12908
1592339680,12853,12853
1592341200,12771,12771
1592342713,7967,7967
1592344158,12695,12695
1592346859,12692,12692
1592348424,12689,12689
1592349918,12703,12703
1592351393,12664,12664
1592353518,12696,12696
1592354058,12703,12703
1592355629,7967,7967
1592357122,12758,12758
1592358620,12758,12758
1592361256,12799,12799
1592362851,12814,12814
1592363992,12846,12846
1592364854,7967,7967
1592366243,12888,12888
1592367803,12901,12901
1592368459,12905,12905
1592371519,12973,12973
1592373020,12984,12984
1592374141,12981,12981
1592375657,12988,12988
1592377460,12981,12981
1592379261,12994,12994
1592380466,13003,13003
1592382318,13028,13028
1592383823,13032,13032
1592386457,13043,13043
1592387702,13027,13027
1592388809,13044,13044
1592390062,13059,13059
1592391373,13090,13090
1592393119,13110,13110
1592393662,13080,13080
1592394948,13116,13116
1592396719,13152,13152
1592398225,13145,13145
1592400859,13108,13108
1592402188,13130,13130
1592403919,13104,13104
1592404459,13068,13068
1592408058,13054,13054
1592409430,13033,13033
1592411658,12922,12922
1592413204,12863,12863
1592414716,12894,12894
1592415921,12780,12780
1592417296,12730,12730
1592418857,12664,12664
1592420456,12617,12617
1592421918,12646,12646
1592422455,12600,12600
1592423883,12616,12616
1592425520,12620,12620
1592426059,12616,12616
1592427587,7967,7967
1592429115,12656,12656
1592429657,12626,12626
1592431020,12650,12650
1592433254,12621,12621
1592434554,12651,12651
1592436320,12675,12675
1592436857,12667,12667
1592438422,12667,12667
1592439917,12694,12694
1592440459,12678,12678
1592442048,12656,12656
1592443520,12706,12706
1592444061,12697,12697
1592445653,12710,12710
1592446902,12779,12779
1592447660,12777,12777
1592449253,12775,12775
1592450726,12808,12808
1592451262,12789,12789
1592452791,12779,12779
1592454324,12841,12841
1592454861,12829,12829
1592456456,12840,12840
1592457922,12872,12872
1592458460,12851,12851
1592460053,12848,12848
1592462063,12856,12856
1592463289,12904,12904
1592464463,12908,12908
1592465751,12920,12920
1592467018,12952,12952
1592468724,12977,12977
1592470009,12979,12979
1592472245,12997,12997
1592473440,12975,12975
1592474805,12981,12981
1592476461,12966,12966
1592478019,7967,7967
1592479528,12864,12864
1592480066,12748,12748
1592482046,12700,12700
1592483578,12652,12652
1592484714,12654,12654
1592486723,12633,12633
1592488227,12564,12564
1592490319,12552,12552
1592491778,12447,12447
1592492966,12413,12413
1592494458,12337,12337
1592496505,12296,12296
1592498057,12535,12535
1592499615,12544,12544
1592501122,12572,12572
1592501659,12553,12553
1592503203,12550,12550
1592504718,12581,12581
1592506310,7967,7967
1592508860,12612,12612
1592510405,12624,12624
1592511923,12662,12662
1592552066,12739,12739
1592553368,12743,12743
1592555096,12731,12731
1592556227,12714,12714
1592558716,7967,7967
1592560223,12680,12680
1592561337,12642,12642
1592562477,12655,12655
1592563823,12571,12571
1592565327,12561,12561
1592566697,12534,12534
1592569518,12529,12529
1592571017,7967,7967
1592573659,12481,12481
1592577259,12453,12453
1592579618,12475,12475
1592580857,12476,12476
1592584459,12481,12481
1592585669,12493,12493
1592587518,12508,12508
1592588057,12493,12493
1592589939,12518,12518
1592591660,12526,12526
1592595258,12551,12551
1592596654,12569,12569
1592598321,12571,12571
1592598864,12554,12554
1592600398,12538,12538
1592601917,12566,12566
1592602459,12537,12537
1592603718,12535,12535
1592604960,12534,12534
1592607021,12521,12521
1592608275,12516,12516
1592610622,12517,12517
1592612451,12579,12579
1592613261,12574,12574
1592616046,12685,12685
1592616855,12649,12649
1592617976,12698,12698
1592619920,12774,12774
1592620458,12740,12740
1592624058,12728,12728
1592627662,12696,12696
1592631260,12656,12656
1592632464,12654,12654
1592634316,12640,12640
1592634859,12594,12594
1592637600,12572,12572
1592638914,12540,12540
1592641111,12510,12510
1592642056,12468,12468
1592643871,12462,12462
1592645656,12461,12461
1592649256,12427,12427
1592650871,12442,12442
1592652859,12453,12453
1592654526,12442,12442
1592656456,12482,12482
1592658381,12507,12507
1592659518,12531,12531
1592661018,12543,12543
1592662879,12548,12548
1592663661,12524,12524
1592665371,12543,12543
1592667257,12533,12533
1592670857,12543,12543
