DateTime,AddedIPs,RemovedIPs
1564282586,4,1
1564304580,1,2
1564326537,0,2
1564348588,1,1
1564370450,1,0
1564392531,0,2
1564436660,0,1
1564458752,0,13
1564502690,0,3
1564524847,1,0
1564546830,13,1
1564568674,0,1
1564590764,1,0
1564612818,1,0
1564656741,0,1
1564678962,2,1
1564700932,11,0
1564722985,3,0
1564744868,0,1
1564766920,1,0
1564788877,1,0
1564810834,2,0
1564898564,1,1
1564964435,1,0
1565096607,1,1
1565118744,2,0
1565140592,0,14
1565162439,1,0
1565272352,2,2
1565294496,0,1
1565316542,1,13
1565338588,1,51
1565360436,1,414
1565382292,0,501
1565404368,0,3
1565426425,1,0
1565503509,0,1
1565525815,1,0
1565569709,1,1
1565591568,1,0
1565635541,2,0
1565679466,1,0
1565701477,0,2
1565723333,0,2
1565745397,3,1
1565767463,2,1
1565833220,1,0
1565877165,0,1
1565921321,4,1
1565943392,2,1
1565965246,1,1
1565987298,0,1
1566009154,1,0
1566031227,0,1
1566119081,1,1
1566141160,0,1
1566163248,453,1
1566185292,527,2
1566207176,3,0
1566229211,2,1
1566361472,1,0
1566383614,2,0
1566493694,1,0
1566603369,1,0
1566647319,0,1
1566713328,1,1
1566757239,1,250
1566779562,0,742
1566801636,0,1
1566823703,0,2
1566845791,3,1
1566878928,0,1
1566922858,0,1
1566944924,1,0
1566967018,0,1
1566988882,0,2
1567010958,0,1
1567032976,3,0
1567065918,185,0
1567087966,192,1
1567109819,616,0
1567219704,1,1
1567329898,0,1
1567505547,1,0
1567571543,0,1
1567681258,0,262
1567703337,0,256
1567725619,0,458
1567791404,0,1
1567813467,1,1
1567835548,1,0
1567857841,1,0
1567902052,1,0
1567946214,239,0
1567968280,344,0
1567990343,397,1
1568056856,0,1
1568122814,2,0
1568144681,0,1
1568166526,0,10
1568254607,1,0
1568276671,1,0
1568298522,1,0
1568320385,1,0
1568408685,0,1
1568452605,1,1
1568562540,0,2
1568650848,0,1
1568672920,1,0
1568760774,1,0
1568793901,1,0
1568860404,1,1
1568882416,2,0
1568904277,0,2
1568926361,0,1
1568959468,2,0
1569025283,1,0
1569091472,1,0
1569135703,0,1
1569179799,1,0
1569399475,0,1
1569465634,0,1
1569553972,0,1
1569597855,0,1
1569685942,1,1
1569707784,1,1
1569784838,1,1
1569916367,0,2
1569938569,1,0
1570026273,1,1
1570048344,0,263
1570070187,0,420
1570092522,0,307
1570114568,3,0
1570224759,2,0
1570268658,1,0
1570290500,0,1
1570312346,331,1
1570334245,655,0
1570400671,0,1
1570533144,1,0
1570555006,0,1
1570576852,0,1
1570753209,1,0
