DateTime,AddedIPs,RemovedIPs
1592016744,4,15
1592018711,3,5
1592020578,8,15
1592022522,17,6
1592024682,8,11
1592026580,6,14
1592028514,6,299
1592030412,6,9
1592032585,3,7
1592034503,6,4
1592036430,11,3
1592038342,3,2
1592040261,3,7
1592042197,14,4
1592044097,12,7
1592046988,16,8
1592048901,14,7
1592050833,6,7
1592052742,10,9
1592054661,8,6
1592056593,21,15
1592058524,8,12
1592060695,10,8
1592062589,7,5
1592064549,7,4
1592066417,4,1098
1592068381,3,1155
1592070260,7,9
1592072183,13,11
1592074111,17,6
1592076014,11,14
1592077936,13,12
1592080021,10,15
1592082978,22,21
1592084991,8,7
1592086821,13,15
1592088766,20,12
1592090700,13,10
1592092575,2,8
1592094515,3,8
1592097383,19,11
1592099316,6,8
1592101243,10,6
1592103140,7,4
1592105074,9,5
1592106990,5,7
1592108900,5,17
1592111105,10,8
1592112996,12,10
1592114908,8,4
1592116836,24,6
1592118748,7,2
1592120657,19,3
1592122582,6,8
1592124512,19,7
1592126417,4,5
1592128338,12,11
1592130279,3,6
1592132175,5,8
1592134095,18,11
1592136333,16,17
1592138369,12,12
1592140264,8,5
1592142695,11,25
1592144756,0,7
1592146574,4,10
1592148510,1,3
1592150642,38,8
1592152655,15,3
1592154495,4,7
1592156414,8,5
1592158353,8,9
1592160261,9,13
1592162176,8,12
1592164119,5,16
1592166011,5,12
1592167933,18,12
1592169872,4,11
1592171774,14,9
1592173715,26,17
1592175767,23,17
1592177814,14,12
1592179694,7,9
1592181609,12,8
1592183412,16,6
1592185226,22,10
1592187134,9,8
1592189092,7,5
1592190987,8,11
1592192892,8,7
1592194816,1,5
1592196776,8,11
1592198658,9,8
1592200574,4,8
1592202502,7,14
1592204564,11,11
1592206577,22,15
1592208525,8,12
1592210415,16,21
1592212333,10,12
1592214272,23,8
1592216235,22,5
1592218095,7,6
1592220028,13,14
1592221936,21,14
1592223890,8,6
1592225801,10,17
1592227692,3,10
1592229641,9,7
1592231552,8,2
1592233625,5,2
1592235642,13,7
1592237787,8,12
1592239700,5,13
1592241648,3,29
1592243547,16,9
1592245498,13,7
1592247434,8,13
1592249308,15,2
1592251490,14,5
1592253385,15,12
1592255321,9,7
1592257219,16,6
1592259133,17,10
1592261075,27,12
1592262983,14,35
1592264899,14,17
1592266831,13,9
1592268764,17,11
1592270568,17,16
1592272611,17,20
1592274510,8,10
1592276659,6,10
1592278582,10,10
1592280526,11,6
1592282426,28,6
1592284338,8,8
1592286282,4,3
1592288425,8,9
1592290359,19,7
