DateTime,Entries,UniqueIPs
1568107232,5896,6154
1568111547,6300,6564
1568139636,5611,5854
1568140820,5985,6249
1568143244,6240,6535
1568145640,6519,6843
1568148750,6457,6804
1568154997,6111,6435
1568157878,6431,6783
1568161233,6189,6543
1568164125,6231,6581
1568167960,6223,6590
1568171056,6249,6611
1568172758,6161,6537
1568200587,5056,5360
1568211184,5470,5777
1568212344,5765,6097
1568215962,6136,6477
1568219317,6412,6765
1568222442,6697,7068
1568226049,6759,7102
1568229639,6795,7128
1568232536,6528,6821
1568235622,6558,6834
1568239726,6875,7171
1568242118,6957,7237
1568245497,6929,7191
1568249560,7006,7261
1568252678,6962,7222
1568256042,6931,7180
1568256969,7178,7463
1568258179,7099,7397
1568261541,7238,7506
1568262514,7515,7802
1568273572,7863,8160
1568274744,8197,8509
1568275977,8455,8789
1568277163,8636,9005
1568294464,8659,9027
1568298017,8552,8930
1568301427,8667,9045
1568304773,8650,9052
1568305717,8955,9374
1568319853,7841,8206
1568361734,3681,3865
1568362924,3672,3865
1568368353,3764,3948
1568382500,3655,3870
1568384438,3643,3884
1568387332,4002,4262
1568390924,3975,4249
1568395239,3618,3864
1568399332,4023,4291
1568402908,4404,4691
1568406755,4483,4746
1568409617,4796,5093
1568413947,5179,5495
1568428356,5550,5887
1568430530,5866,6235
1568440596,6155,6545
1568445413,6491,6918
1568450190,6157,6547
1568453167,6478,6884
1568456658,6321,6742
1568460760,6572,7016
1568463164,6787,7249
1568467486,6999,7485
1568470844,6922,7331
1568474686,7018,7429
1568477585,6920,7331
1568480441,7249,7683
1568483790,7278,7718
1568486415,7176,7633
1568490051,7149,7613
1568492671,7430,7924
1568506331,6761,7235
1568547611,4729,5007
1568561059,4076,4314
1568578603,2253,2340
1568605700,1823,1887
1568608831,2269,2344
1568609795,2708,2796
1568702415,492,500
1568794593,494,500
1568802756,980,990
1568803719,1437,1460
1568805149,1928,1958
1568897772,495,500
1568978653,974,985
1569071322,498,500
1569163461,490,500
1569255617,494,500
1569348013,497,500
1569416430,962,987
1569508095,498,500
1569600503,500,500
1569691456,499,500
1569782898,499,500
1569851810,973,991
1569944187,500,500
1570037066,499,500
1570129247,494,500
1570163545,962,979
1570185614,1457,1474
1570190922,1887,1932
1570195652,2290,2370
1570199537,2690,2790
1570203816,3095,3218
1570207473,3496,3647
1570211086,3872,4053
1570219724,3867,4051
1570224755,4210,4425
1570227883,4559,4801
1570231457,4949,5213
1570235060,5303,5588
1570248741,5663,5971
1570253536,5693,5992
1570346668,493,500
1570438580,499,500
1570531008,489,500
1570624243,495,500
1570715792,494,500
1570807693,495,500
1570899392,496,500
1570992030,494,500
1571084433,498,500
1571177790,491,500
1571269459,496,500
1571360660,498,500
1571410817,970,988
1571501784,497,500
1571593704,494,500
1571685615,493,500
1571778044,492,500
1571870651,499,500
1571963234,499,500
1572013232,989,992
1572107547,491,500
1572200913,497,500
1572294011,497,500
1572385471,486,500
1572477636,499,500
1572568568,500,500
1572661952,498,500
1572755073,497,500
1572846979,496,500
1572875051,989,1000
1572967238,485,500
1573060347,495,500
1573151792,500,500
1573210575,999,1000
1573301337,343,500
1573392993,310,500
1573484170,498,500
1573576362,499,500
1573656756,996,1000
1573747976,500,500
1573840097,500,500
1573931779,497,500
1574023242,495,500
1574115156,498,500
1574207055,497,500
1574298756,498,500
1574390419,499,500
1574417313,997,1000
1574508753,498,500
1574536101,981,993
1574616275,975,997
1574695710,972,990
1574754968,976,986
1574782815,970,986
1574862513,965,984
1574953960,498,500
1574954892,960,969
1575023287,1418,1441
1575115688,498,500
1575138023,990,995
1575217969,993,996
1575297388,991,997
1575377530,983,995
1575470191,498,500
1575539535,979,989
1575557306,989,996
1575625699,1450,1473
1575717861,492,500
1575752173,971,985
1575844581,500,500
1575894268,989,997
1575986178,499,500
1575997457,994,995
1576089166,498,500
1576095870,966,977
1576187294,500,500
1576236992,983,990
1576329616,495,500
1576410269,983,994
1576502657,494,500
1576561712,983,991
1576653869,499,500
1576654809,981,988
1576688898,1451,1467
1576757548,968,981
1576780838,979,988
1576785496,1447,1472
1576789708,1895,1938
1576794787,2335,2395
1576854024,2367,2420
1576855962,2799,2867
1576859557,3224,3311
1576881868,1925,1952
1576893129,2398,2433
1576902020,2851,2899
1576936328,3306,3365
1577028751,489,500
1577096886,954,982
1577114438,1396,1445
1577128347,1410,1453
1577170329,1862,1914
1577187624,1901,1932
1577191709,2308,2363
1577199638,2751,2819
1577290584,494,500
1577381542,500,500
1577441322,987,995
1577533933,497,500
1577575713,977,986
1577586250,1409,1444
1577598014,1851,1910
1577625867,1843,1901
1577635702,2216,2303
1577649631,2662,2765
1577663312,2631,2719
1577680362,2696,2804
1577691133,2723,2817
1577694748,3168,3272
1577701956,3600,3719
1577793862,498,500
1577801312,983,990
1577806363,1452,1467
1577809698,1906,1925
1577818093,2316,2352
1577825061,2732,2790
1577830129,3139,3222
1577833941,3524,3632
1577838259,3912,4052
1577846185,4333,4495
1577850249,4728,4899
1577858921,5083,5277
1577876445,5433,5666
1577878826,5751,6014
1577882650,5701,5967
1577888198,5581,5891
1577894917,5621,5928
1577902825,5534,5873
1577910027,5602,5927
1577933301,4140,4363
1577955863,3763,3966
1577959480,4101,4337
1577963074,4168,4380
1577972433,3803,3975
1577978659,3895,4048
1578020191,2690,2777
1578048013,2296,2344
1578058588,2314,2360
1578061476,2336,2379
1578064599,2794,2848
1578086910,2784,2861
1578166810,988,994
1578236167,993,996
1578316106,973,987
1578323310,968,991
1578329308,1422,1455
1578332678,1845,1905
1578354505,2282,2359
1578395557,2701,2797
1578486992,494,500
1578497291,962,974
1578576772,978,988
1578668926,500,500
1578671888,955,967
1578765630,499,500
1578834756,975,991
1578846506,1440,1464
1578938655,490,500
1579018836,958,981
1579088415,992,996
1579092266,1475,1484
1579096831,1942,1956
1579100917,2405,2433
1579104511,2851,2890
1579108116,2877,2909
1579175304,2851,2894
1579267016,491,500
1579358675,499,500
1579450573,499,500
1579541540,500,500
1579632729,497,500
1579723739,478,500
1579814892,488,500
1579906108,483,500
1579964429,870,926
1579973285,1204,1297
1580052738,902,936
1580111062,922,950
1580118264,1323,1369
1580124490,1703,1779
1580135546,2028,2145
1580145134,1988,2131
1580236355,488,500
1580316011,889,940
1580406966,488,500
1580465769,885,932
1580557450,475,500
1580649158,482,500
1580662570,859,920
1580742772,869,920
1580812449,886,943
1580839946,861,918
1580930651,491,500
1581022107,484,500
1581063607,889,933
1581074664,1222,1314
1581165608,484,500
1581257547,483,500
1581325958,861,926
1581417863,477,500
1581509304,487,500
1581601932,480,500
1581693377,476,500
1581784091,487,500
1581875066,473,500
1581954735,879,941
1581972514,858,924
1581975633,1242,1317
1582017372,1531,1671
1582018810,1772,1953
1582060102,1486,1610
1582108329,852,908
1582150116,873,930
1582218972,858,928
1582311126,480,500
1582402570,478,500
1582494730,481,500
1582562890,877,929
1582621945,895,938
1582629862,1248,1323
1582721544,490,500
1582742889,886,929
1582834112,491,500
1582867943,903,936
1582894853,1276,1344
1582986729,486,500
1583078430,475,500
1583147300,857,919
1583226497,869,932
1583248587,868,924
1583254812,1218,1303
1583345302,480,500
1583394016,890,927
1583421374,1253,1324
1583422819,1599,1696
1583428333,1891,2031
1583519285,470,500
1583609556,483,500
1583700496,487,500
1583759533,898,927
1583850731,482,500
1583941208,482,500
1584032415,478,500
1584124088,475,500
1584182410,845,905
1584186727,1141,1252
1584191538,1478,1603
1584197054,1766,1928
1584288524,468,500
1584380172,477,500
1584471625,474,500
1584563546,471,500
1584655217,471,500
1584746653,472,500
1584780493,819,888
1584871933,485,500
1584963618,486,500
1585042809,859,913
1585053141,833,907
1585121772,1317,1407
1585162573,968,1000
1585221864,873,919
1585263633,828,889
1585321727,864,919
1585413151,483,500
1585505317,484,500
1585563612,910,938
1585643536,914,937
1585677381,891,935
1585726808,1241,1325
1585740732,1258,1319
1585831928,492,500
1585923129,472,500
1586013850,482,500
1586105290,477,500
1586197685,481,500
1586255655,845,901
1586325126,855,912
1586326359,1173,1278
1586348662,1149,1260
1586417061,860,909
1586509017,481,500
1586522182,868,925
1586613369,480,500
1586705047,490,500
1586784732,897,945
1586876178,487,500
1586877130,913,938
1586936902,1304,1354
1586978178,919,953
1587036733,928,955
1587042502,1427,1455
1587111370,1414,1447
1587152891,913,943
1587187933,1299,1360
1587279366,483,500
1587371294,490,500
1587442570,934,964
1587456025,1323,1367
1587466575,1326,1364
1587483863,1728,1790
1587489158,2053,2149
1587507375,2379,2504
1587513630,2665,2836
1587514591,2957,3159
1587525620,3244,3486
1587534489,3227,3459
1587537641,3510,3758
1587538841,3773,4042
1587551538,3756,4043
1587553736,3720,3998
1587554657,3987,4285
1587560039,4279,4597
1587561144,4528,4868
1587630021,2310,2449
1587720739,495,500
1587812168,493,500
1587904335,485,500
1587995569,492,500
1588087226,499,500
1588178652,490,500
1588270109,500,500
1588361590,495,500
1588452501,489,500
1588543940,494,500
1588635608,493,500
1588727302,488,500
1588818491,481,500
1588909686,490,500
1589001140,494,500
1589092810,467,500
1589183530,500,500
1589276421,500,500
1589367862,499,500
1589459070,498,500
1589550737,498,500
1589642179,500,500
1589734567,499,500
1589825315,492,500
1589916735,499,500
1590009153,498,500
1590102255,496,500
1590193469,497,500
1590284904,494,500
1590377353,495,500
1590468490,494,500
1590559706,500,500
1590651145,499,500
1590744021,499,500
1590835692,498,500
1590925693,498,500
1591017130,493,500
1591108333,494,500
1591199290,499,500
1591290731,493,500
1591382169,495,500
1591473370,494,500
1591564575,500,500
1591655532,500,500
1591746985,500,500
1591837928,496,500
1591928886,497,500
1591969933,963,968
1592061387,499,500
1592152338,496,500
1592244511,496,500
1592335450,496,500
1592427131,497,500
1592518448,500,500
1592609546,499,500
1592699770,495,500
1592790511,498,500
